Video ID,PhraseEmojis
titan-clip_514_000294,"[{'phrase': 'pedestrians walking along sidewalk', 'split': ['pedestrians', 'walking', 'along sidewalk'], 'emojis': ['👥', '🚶', '🚮'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cyclists riding bicycles through traffic', 'split': ['cyclists', 'riding bicycles', 'through traffic'], 'emojis': ['🚴', '🚲', '🚗'], 'importance': [0.4, 0.4, 0.2]}, {'phrase': 'motorcyclists driving motorcycles in city', 'split': ['motorcyclists', 'driving motorcycles', 'in city'], 'emojis': ['🏍️', '🛣️', '🏙️'], 'importance': [0.4, 0.4, 0.2]}, {'phrase': 'people carrying handbags on street', 'split': ['people', 'carrying handbags', 'on street'], 'emojis': ['👥', '👜', '🚶'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'commercial buildings with various signs', 'split': ['commercial buildings', 'with various signs'], 'emojis': ['🏢', '📣'], 'importance': [0.6, 0.4]}, {'phrase': 'residential buildings in urban setting', 'split': ['residential buildings', 'in urban setting'], 'emojis': ['🏠', '🏙️'], 'importance': [0.6, 0.4]}, {'phrase': 'vehicles navigating through city street', 'split': ['vehicles', 'navigating', 'through city street'], 'emojis': ['🚗', '🗺️', '🚦'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'pedestrians and cyclists sharing road', 'split': ['pedestrians', 'and cyclists', 'sharing road'], 'emojis': ['👥', '🚴', '🚗'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'motorcycles and bicycles in traffic flow', 'split': ['motorcycles', 'and bicycles', 'in traffic flow'], 'emojis': ['🏍️', '🚲', '🚗'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'city street with mixed vehicle traffic', 'split': ['city street', 'with mixed vehicle traffic'], 'emojis': ['🚦', '🚗'], 'importance': [0.5, 0.5]}]"
2020-0227-153144-032474,"[{'phrase': 'white van driving down street', 'split': ['white van', 'driving down', 'street'], 'emojis': ['🚐', '🚗', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'white car moving on right side', 'split': ['white car', 'moving on', 'right side'], 'emojis': ['🚗', '🚐', '➡️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'vehicles and pedestrians on street', 'split': ['vehicles', 'and pedestrians', 'on street'], 'emojis': ['🚗', '🚶', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'truck and bus in background traffic', 'split': ['truck and bus', 'in background', 'traffic'], 'emojis': ['🚚', '🚌', '🚗'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'modern buildings with large windows', 'split': ['modern buildings', 'with large', 'windows'], 'emojis': ['🏢', '🖼️', '🔍'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'tall buildings reflecting cityscape', 'split': ['tall buildings', 'reflecting', 'cityscape'], 'emojis': ['🏙️', '🔀', '🗺️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'pedestrians walking on sidewalk', 'split': ['pedestrians', 'walking on', 'sidewalk'], 'emojis': ['🚶', '🚶\u200d♀️', '🛣️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'vehicles moving in same direction', 'split': ['vehicles', 'moving in', 'same direction'], 'emojis': ['🚗', '🚐', '➡️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'one way street with urban traffic', 'split': ['one way street', 'with urban', 'traffic'], 'emojis': ['🚗', '🏙️', '🚚'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'contemporary urban setting with vehicles', 'split': ['contemporary urban', 'setting with', 'vehicles'], 'emojis': ['🏙️', '🗺️', '🚗'], 'importance': [0.4, 0.3, 0.3]}]"
2020-0206-101736-059258,"[{'phrase': 'cars and trucks driving on road', 'split': ['cars and trucks', 'driving', 'on road'], 'emojis': ['🚗', '🚚', '🛣️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'vehicles moving under overpass', 'split': ['vehicles', 'moving', 'under overpass'], 'emojis': ['🚚', '🚗', '🌉'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'urban setting with buildings and trees', 'split': ['urban setting', 'with buildings', 'and trees'], 'emojis': ['🏙️', '🏢', '🌳'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'lane dividers and traffic signs on street', 'split': ['lane dividers', 'and traffic signs', 'on street'], 'emojis': ['🚧', '🚦', '🛣️'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'cars and trucks in motion on city street', 'split': ['cars and trucks', 'in motion', 'on city street'], 'emojis': ['🚗', '🚚', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'well regulated traffic system with signs', 'split': ['well regulated traffic system', 'with signs'], 'emojis': ['🚦', '📝'], 'importance': [0.6, 0.4]}, {'phrase': 'city life with mix of urban and natural elements', 'split': ['city life', 'with mix of urban', 'and natural elements'], 'emojis': ['🏙️', '🌆', '🌳'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'vehicles driving on road with lane dividers', 'split': ['vehicles', 'driving on road', 'with lane dividers'], 'emojis': ['🚚', '🛣️', '🚧'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'urban development with trees and bushes', 'split': ['urban development', 'with trees', 'and bushes'], 'emojis': ['🏙️', '🌳', '🌿'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'city street scene with vehicles in motion', 'split': ['city street scene', 'with vehicles', 'in motion'], 'emojis': ['🏙️', '🚗', '🚚'], 'importance': [0.3, 0.4, 0.3]}]"
2020-0225-102455-004972,"[{'phrase': 'vehicles moving on city street', 'split': ['vehicles', 'moving', 'on city street'], 'emojis': ['🚗', '🛣️', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cars trucks and bicycle in motion', 'split': ['cars', 'trucks', 'and bicycle', 'in motion'], 'emojis': ['🚗', '🚚', '🚴', '🛣️'], 'importance': [0.3, 0.3, 0.2, 0.2]}, {'phrase': 'urban street with chinese sign', 'split': ['urban street', 'with chinese sign'], 'emojis': ['🏙️', '🇨🇳'], 'importance': [0.6, 0.4]}, {'phrase': 'clear sky above city buildings', 'split': ['clear sky', 'above city buildings'], 'emojis': ['☀️', '🏙️'], 'importance': [0.5, 0.5]}, {'phrase': 'bicycle moving on busy street', 'split': ['bicycle', 'moving', 'on busy street'], 'emojis': ['🚴', '🛣️', '🚗'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'chinese sign on city street corner', 'split': ['chinese sign', 'on city street corner'], 'emojis': ['🇨🇳', '🏙️'], 'importance': [0.6, 0.4]}, {'phrase': 'vehicles driving on urban road', 'split': ['vehicles', 'driving', 'on urban road'], 'emojis': ['🚗', '🛣️', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'city street with various vehicles', 'split': ['city street', 'with various vehicles'], 'emojis': ['🏙️', '🚗'], 'importance': [0.5, 0.5]}, {'phrase': 'busy street with cars and trucks', 'split': ['busy street', 'with cars and trucks'], 'emojis': ['🚗', '🚚'], 'importance': [0.5, 0.5]}, {'phrase': 'urban environment with clear sky', 'split': ['urban environment', 'with clear sky'], 'emojis': ['🏙️', '☀️'], 'importance': [0.6, 0.4]}]"
2020-0213-143552-056078,"[{'phrase': 'white truck driving down street', 'split': ['white truck', 'driving down', 'street'], 'emojis': ['🚚', '🚗', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'truck making turn at intersection', 'split': ['truck', 'making turn', 'at intersection'], 'emojis': ['🚚', '➡️', '🚦'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'cars and truck in busy traffic', 'split': ['cars', 'and truck', 'in busy traffic'], 'emojis': ['🚗', '🚚', '🚧'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'traffic lights at controlled intersection', 'split': ['traffic lights', 'at controlled intersection'], 'emojis': ['🚦', '🛑'], 'importance': [0.4, 0.6]}, {'phrase': 'urban street with buildings and vehicles', 'split': ['urban street', 'with buildings', 'and vehicles'], 'emojis': ['🏙️', '🏢', '🚗'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'truck driving through busy city street', 'split': ['truck', 'driving through', 'busy city street'], 'emojis': ['🚚', '🚗', '🏙️'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'vehicles at intersection with traffic lights', 'split': ['vehicles', 'at intersection', 'with traffic lights'], 'emojis': ['🚗', '🚦', '🛑'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'city street with cars and truck traffic', 'split': ['city street', 'with cars', 'and truck traffic'], 'emojis': ['🏙️', '🚗', '🚚'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'truck turning at busy intersection street', 'split': ['truck', 'turning at', 'busy intersection street'], 'emojis': ['🚚', '➡️', '🚦'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'busy traffic flow with cars and trucks', 'split': ['busy traffic flow', 'with cars', 'and trucks'], 'emojis': ['🚧', '🚗', '🚚'], 'importance': [0.4, 0.3, 0.3]}]"
2020-0207-151349-041883,"[{'phrase': 'truck driving down road', 'split': ['truck', 'driving down', 'road'], 'emojis': ['🚚', '🚗', '🛣️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'pedestrians on city street', 'split': ['pedestrians', 'on city', 'street'], 'emojis': ['🚶', '🏙️', '🛣️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cars and motorcycle on road', 'split': ['cars', 'and motorcycle', 'on road'], 'emojis': ['🚗', '🏍️', '🛣️'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'truck in urban environment', 'split': ['truck', 'in urban', 'environment'], 'emojis': ['🚚', '🏙️', '🌆'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'city street with buildings', 'split': ['city street', 'with buildings'], 'emojis': ['🛣️', '🏢'], 'importance': [0.6, 0.4]}, {'phrase': 'vehicles on busy city street', 'split': ['vehicles', 'on busy city', 'street'], 'emojis': ['🚗', '🏙️', '🛣️'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'truck and cars on road', 'split': ['truck', 'and cars', 'on road'], 'emojis': ['🚚', '🚗', '🛣️'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'urban street with pedestrians', 'split': ['urban street', 'with pedestrians'], 'emojis': ['🛣️', '🚶'], 'importance': [0.5, 0.5]}, {'phrase': 'city street with truck and vehicles', 'split': ['city street', 'with truck', 'and vehicles'], 'emojis': ['🛣️', '🚚', '🚗'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'vehicles driving on city street', 'split': ['vehicles', 'driving on', 'city street'], 'emojis': ['🚗', '🚗', '🛣️'], 'importance': [0.3, 0.3, 0.4]}]"
2020-0205-152530-039220,"[{'phrase': 'cars moving forward in city street', 'split': ['cars', 'moving forward', 'in city street'], 'emojis': ['🚗', '➡️', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'pedestrians walking on sidewalk', 'split': ['pedestrians', 'walking', 'on sidewalk'], 'emojis': ['👥', '🚶', '🛣️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'vehicles stopped at traffic light', 'split': ['vehicles', 'stopped', 'at traffic light'], 'emojis': ['🚗', '🛑', '🚦'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cars parked along city street', 'split': ['cars', 'parked', 'along city street'], 'emojis': ['🚗', '🅿️', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'truck moving in one way street', 'split': ['truck', 'moving', 'in one way street'], 'emojis': ['🚚', '➡️', '🚧'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'pedestrians crossing at pedestrian crossing', 'split': ['pedestrians', 'crossing', 'at pedestrian crossing'], 'emojis': ['👥', '🚶', '🚸'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cars and pedestrians in cityscape', 'split': ['cars', 'and pedestrians', 'in cityscape'], 'emojis': ['🚗', '👥', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'vehicles moving in different lanes', 'split': ['vehicles', 'moving', 'in different lanes'], 'emojis': ['🚗', '➡️', '🚗'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'city street with commercial buildings', 'split': ['city street', 'with commercial buildings'], 'emojis': ['🏙️', '🏢'], 'importance': [0.6, 0.4]}, {'phrase': 'dense urban area with traffic', 'split': ['dense urban area', 'with traffic'], 'emojis': ['🏙️', '🚗'], 'importance': [0.6, 0.4]}]"
titan-clip_460_000066,"[{'phrase': 'people walking down sidewalk', 'split': ['people', 'walking', 'down sidewalk'], 'emojis': ['👥', '🚶', '🛣️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'diverse group walking alone', 'split': ['diverse group', 'walking', 'alone'], 'emojis': ['🌎', '🚶', '👋'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'modern and traditional architecture', 'split': ['modern', 'and', 'traditional architecture'], 'emojis': ['🏢', '🔗', '🏯'], 'importance': [0.3, 0.1, 0.6]}, {'phrase': 'tall buildings and Japanese temple', 'split': ['tall buildings', 'and', 'Japanese temple'], 'emojis': ['🏢', '🔗', '🕉️'], 'importance': [0.4, 0.1, 0.5]}, {'phrase': 'street lined with trees', 'split': ['street', 'lined with', 'trees'], 'emojis': ['🛣️', '🌿', '🌳'], 'importance': [0.3, 0.2, 0.5]}, {'phrase': 'people in groups walking', 'split': ['people', 'in groups', 'walking'], 'emojis': ['👥', '👫', '🚶'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'city street with urban environment', 'split': ['city street', 'with', 'urban environment'], 'emojis': ['🛣️', '🔗', '🏙️'], 'importance': [0.4, 0.1, 0.5]}, {'phrase': 'traditional temple in cityscape', 'split': ['traditional temple', 'in', 'cityscape'], 'emojis': ['🕉️', '📍', '🏙️'], 'importance': [0.5, 0.1, 0.4]}, {'phrase': 'individuals engaged in activities', 'split': ['individuals', 'engaged in', 'activities'], 'emojis': ['👨', '📈', '🎯'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'city street with diverse inhabitants', 'split': ['city street', 'with', 'diverse inhabitants'], 'emojis': ['🛣️', '🔗', '🌎'], 'importance': [0.4, 0.1, 0.5]}]"
2020-0228-102841-095918,"[{'phrase': 'Toyota Prius driving down street', 'split': ['Toyota Prius', 'driving down', 'street'], 'emojis': ['🚗', '➡️', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cars and truck in traffic', 'split': ['cars', 'and truck', 'in traffic'], 'emojis': ['🚗', '🚚', '🚧'], 'importance': [0.35, 0.35, 0.3]}, {'phrase': 'pedestrians on sidewalks', 'split': ['pedestrians', 'on sidewalks'], 'emojis': ['👥', '🚶\u200d♀️'], 'importance': [0.55, 0.45]}, {'phrase': 'apartment complex and commercial building', 'split': ['apartment complex', 'and commercial building'], 'emojis': ['🏢', '🏢'], 'importance': [0.5, 0.5]}, {'phrase': 'traffic light in background', 'split': ['traffic light', 'in background'], 'emojis': ['🚦', '🌆'], 'importance': [0.6, 0.4]}, {'phrase': 'Toyota Prius in foreground', 'split': ['Toyota Prius', 'in foreground'], 'emojis': ['🚗', '👀'], 'importance': [0.65, 0.35]}, {'phrase': 'vehicles on busy street', 'split': ['vehicles', 'on busy street'], 'emojis': ['🚗', '🚧'], 'importance': [0.5, 0.5]}, {'phrase': 'city street with cars and truck', 'split': ['city street', 'with cars', 'and truck'], 'emojis': ['🏙️', '🚗', '🚚'], 'importance': [0.4, 0.35, 0.25]}, {'phrase': 'white Toyota Prius driving', 'split': ['white Toyota Prius', 'driving'], 'emojis': ['🚗', '➡️'], 'importance': [0.7, 0.3]}, {'phrase': 'urban setting with traffic light', 'split': ['urban setting', 'with traffic light'], 'emojis': ['🏙️', '🚦'], 'importance': [0.55, 0.45]}]"
titan-clip_413_000354,"[{'phrase': 'motorcycles driving down street', 'split': ['motorcycles', 'driving down', 'street'], 'emojis': ['🏍️', '➡️', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'pedestrians walking along sidewalk', 'split': ['pedestrians', 'walking along', 'sidewalk'], 'emojis': ['👥', '🚶', '🛣️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'motorcycles and pedestrians crossing street', 'split': ['motorcycles', 'and pedestrians', 'crossing', 'street'], 'emojis': ['🏍️', '👥', '🚶', '🚦'], 'importance': [0.3, 0.2, 0.3, 0.2]}, {'phrase': 'modern buildings in background', 'split': ['modern buildings', 'in background'], 'emojis': ['🏢', '🔙'], 'importance': [0.6, 0.4]}, {'phrase': 'commercial and residential buildings nearby', 'split': ['commercial and residential', 'buildings', 'nearby'], 'emojis': ['🏢', '🏠', '📍'], 'importance': [0.4, 0.4, 0.2]}, {'phrase': 'motorcycles moving with pedestrians', 'split': ['motorcycles', 'moving with', 'pedestrians'], 'emojis': ['🏍️', '➡️', '👥'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'city street with motorcycles and pedestrians', 'split': ['city street', 'with motorcycles', 'and pedestrians'], 'emojis': ['🏙️', '🏍️', '👥'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'vehicles and people in urban setting', 'split': ['vehicles', 'and people', 'in urban setting'], 'emojis': ['🚗', '👥', '🏙️'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'motorcycles driving through city', 'split': ['motorcycles', 'driving through', 'city'], 'emojis': ['🏍️', '➡️', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'pedestrians crossing with motorcycles nearby', 'split': ['pedestrians', 'crossing with', 'motorcycles', 'nearby'], 'emojis': ['👥', '🚶', '🏍️', '📍'], 'importance': [0.3, 0.2, 0.3, 0.2]}]"
2020-0226-140503-055083,"[{'phrase': 'van driving on right side', 'split': ['van', 'driving', 'on right side'], 'emojis': ['🚚', '🚗', '➡️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'taxi on left side of road', 'split': ['taxi', 'on left side', 'of road'], 'emojis': ['🚕', '⬅️', '🚧'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'city street with traffic lights', 'split': ['city street', 'with traffic lights'], 'emojis': ['🏙️', '🚦'], 'importance': [0.6, 0.4]}, {'phrase': 'pedestrians in urban environment', 'split': ['pedestrians', 'in urban environment'], 'emojis': ['👥', '🏙️'], 'importance': [0.6, 0.4]}, {'phrase': 'vehicles and pedestrians in city', 'split': ['vehicles', 'and pedestrians', 'in city'], 'emojis': ['🚗', '👥', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'van and taxi in motion', 'split': ['van', 'and taxi', 'in motion'], 'emojis': ['🚚', '🚕', '🚗'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cityscape with buildings and traffic', 'split': ['cityscape', 'with buildings', 'and traffic'], 'emojis': ['🏙️', '🏢', '🚦'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'vehicles driving on city road', 'split': ['vehicles', 'driving', 'on city road'], 'emojis': ['🚗', '🚗', '🚧'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'urban traffic with pedestrians walking', 'split': ['urban traffic', 'with pedestrians', 'walking'], 'emojis': ['🚦', '👥', '🚶'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'city street with van and taxi', 'split': ['city street', 'with van', 'and taxi'], 'emojis': ['🏙️', '🚚', '🚕'], 'importance': [0.4, 0.3, 0.3]}]"
2020-0210-155354-011337,"[{'phrase': 'cars moving along road', 'split': ['cars', 'moving', 'along road'], 'emojis': ['🚗', '🚧', '🛣️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'bus closer to viewer', 'split': ['bus', 'closer to', 'viewer'], 'emojis': ['🚌', '➡️', '👀'], 'importance': [0.5, 0.3, 0.2]}, {'phrase': 'vehicles among trees', 'split': ['vehicles', 'among', 'trees'], 'emojis': ['🚗', '🌳', '🌲'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cars and bus on urban street', 'split': ['cars', 'and bus', 'on urban street'], 'emojis': ['🚗', '🚌', '🏙️'], 'importance': [0.35, 0.35, 0.3]}, {'phrase': 'buildings with clear sky', 'split': ['buildings', 'with', 'clear sky'], 'emojis': ['🏢', '🌈', '☀️'], 'importance': [0.4, 0.2, 0.4]}, {'phrase': 'cars at different distances', 'split': ['cars', 'at different', 'distances'], 'emojis': ['🚗', '📏', '🗺️'], 'importance': [0.45, 0.25, 0.3]}, {'phrase': 'bus prominent on road', 'split': ['bus', 'prominent', 'on road'], 'emojis': ['🚌', '⭐️', '🛣️'], 'importance': [0.5, 0.2, 0.3]}, {'phrase': 'vehicles moving on city street', 'split': ['vehicles', 'moving', 'on city street'], 'emojis': ['🚗', '🚧', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'urban setting with trees', 'split': ['urban setting', 'with', 'trees'], 'emojis': ['🏙️', '🌈', '🌳'], 'importance': [0.45, 0.2, 0.35]}, {'phrase': 'city street with buildings', 'split': ['city street', 'with', 'buildings'], 'emojis': ['🏙️', '🌈', '🏢'], 'importance': [0.45, 0.2, 0.35]}]"
2020-0127-132751-018400,"[{'phrase': 'cars driving down street', 'split': ['cars', 'driving', 'down street'], 'emojis': ['🚗', '🚗', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'pedestrians walking on sidewalk', 'split': ['pedestrians', 'walking', 'on sidewalk'], 'emojis': ['👥', '🚶', '🛣️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'drivers parking cars', 'split': ['drivers', 'parking', 'cars'], 'emojis': ['👩', '🅿️', '🚗'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'cars moving in and out', 'split': ['cars', 'moving', 'in and out'], 'emojis': ['🚗', '🔄', '🚪'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'people waiting for transportation', 'split': ['people', 'waiting', 'for transportation'], 'emojis': ['👥', '⏱️', '🚌'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'urban scene with buildings', 'split': ['urban', 'scene', 'with buildings'], 'emojis': ['🏙️', '🌆', '🏢'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'cars and pedestrians interacting', 'split': ['cars', 'and', 'pedestrians', 'interacting'], 'emojis': ['🚗', '👉', '👥', '🤝'], 'importance': [0.3, 0.1, 0.3, 0.3]}, {'phrase': 'city street with trees', 'split': ['city', 'street', 'with trees'], 'emojis': ['🏙️', '🛣️', '🌳'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'drivers and pedestrians in city', 'split': ['drivers', 'and', 'pedestrians', 'in city'], 'emojis': ['👩', '👉', '👥', '🏙️'], 'importance': [0.3, 0.1, 0.3, 0.3]}, {'phrase': 'parked cars on urban street', 'split': ['parked', 'cars', 'on urban street'], 'emojis': ['🅿️', '🚗', '🏙️'], 'importance': [0.3, 0.4, 0.3]}]"
titan-clip_350_000120,"[{'phrase': 'pedestrians walk on sidewalks', 'split': ['pedestrians', 'walk', 'on sidewalks'], 'emojis': ['👥', '🚶', '🛣️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cyclists ride with helmets', 'split': ['cyclists', 'ride', 'with helmets'], 'emojis': ['🚴', '🚲', '🔴'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'vehicles drive on road', 'split': ['vehicles', 'drive', 'on road'], 'emojis': ['🚗', '🚧', '🛣️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cars and truck share road', 'split': ['cars', 'and truck', 'share road'], 'emojis': ['🚗', '🚚', '🛣️'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'traffic lights control traffic', 'split': ['traffic lights', 'control', 'traffic'], 'emojis': ['🚦', '🔴', '🚗'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'street signs provide directions', 'split': ['street signs', 'provide', 'directions'], 'emojis': ['📣', '🗺️', '📍'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'pedestrians use crosswalk', 'split': ['pedestrians', 'use', 'crosswalk'], 'emojis': ['👥', '🚶', '🛣️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cyclists wear helmets safely', 'split': ['cyclists', 'wear helmets', 'safely'], 'emojis': ['🚴', '🔴', '🙏'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'vehicles follow traffic rules', 'split': ['vehicles', 'follow', 'traffic rules'], 'emojis': ['🚗', '📜', '🚦'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'people and vehicles coexist', 'split': ['people', 'and vehicles', 'coexist'], 'emojis': ['👥', '🚗', '🤝'], 'importance': [0.4, 0.3, 0.3]}]"
2020-0226-101332-002817,"[{'phrase': 'van driving down street', 'split': ['van', 'driving down', 'street'], 'emojis': ['🚚', '🚗', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'car moving on left side', 'split': ['car', 'moving on', 'left side'], 'emojis': ['🚗', '🚧', '👈'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'vehicles and pedestrians on street', 'split': ['vehicles', 'and pedestrians', 'on street'], 'emojis': ['🚗', '👥', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'white van on right side', 'split': ['white van', 'on right', 'side'], 'emojis': ['🚚', '👉', '🚗'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'black car on left street', 'split': ['black car', 'on left', 'street'], 'emojis': ['🚗', '👈', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'urban area with trees', 'split': ['urban area', 'with trees'], 'emojis': ['🏙️', '🌳'], 'importance': [0.6, 0.4]}, {'phrase': 'apartment complexes and commercial buildings', 'split': ['apartment complexes', 'and commercial buildings'], 'emojis': ['🏢', '🏢'], 'importance': [0.5, 0.5]}, {'phrase': 'people and vehicles daily routines', 'split': ['people', 'and vehicles', 'daily routines'], 'emojis': ['👥', '🚗', '🕒'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'busy city street with vehicles', 'split': ['busy city', 'street with', 'vehicles'], 'emojis': ['🏙️', '🚗', '🚌'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'van and car in motion', 'split': ['van', 'and car', 'in motion'], 'emojis': ['🚚', '🚗', '🚀'], 'importance': [0.4, 0.3, 0.3]}]"
2020-0205-103411-102259,"[{'phrase': 'vehicles navigating urban street', 'split': ['vehicles', 'navigating', 'urban street'], 'emojis': ['🚗', '🗺️', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cars trucks and bus in motion', 'split': ['cars', 'trucks', 'and bus', 'in motion'], 'emojis': ['🚗', '🚚', '🚌', '🔜'], 'importance': [0.3, 0.3, 0.2, 0.2]}, {'phrase': 'vehicles making turns on street', 'split': ['vehicles', 'making turns', 'on street'], 'emojis': ['🚗', '➡️', '🚦'], 'importance': [0.4, 0.4, 0.2]}, {'phrase': 'busy street with traffic and buildings', 'split': ['busy street', 'with traffic', 'and buildings'], 'emojis': ['🚗', '🚧', '🏢'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'urban setting with mix of buildings', 'split': ['urban setting', 'with mix of buildings'], 'emojis': ['🏙️', '🏢'], 'importance': [0.6, 0.4]}, {'phrase': 'vehicles driving straight on street', 'split': ['vehicles', 'driving straight', 'on street'], 'emojis': ['🚗', '🔜', '🚦'], 'importance': [0.4, 0.4, 0.2]}]"
